TeamID,TeamName,FirstD1Season,LastD1Season,Rating,num,Season
1182,Duquesne,1985,2024,52.84010565079712,82,2010
1183,E Illinois,1985,2024,48.39629650577722,83,2010
1184,E Kentucky,1985,2024,48.2022611225965,84,2010
1185,E Michigan,1985,2024,47.9965105866443,85,2010
1186,E Washington,1985,2024,44.77458354805375,86,2010
1187,East Carolina,1985,2024,46.31215196381288,87,2010
1188,SIUE,2009,2024,41.071357998678025,88,2010
1189,Elon,2000,2024,44.406745915265304,89,2010
1190,ETSU,1985,2024,49.24877813366191,90,2010
1191,Evansville,1985,2024,49.45569964820882,91,2010
1192,F Dickinson,1985,2024,41.76632834805126,92,2010
1193,Fairfield,1985,2024,52.274328299811195,93,2010
1194,FL Atlantic,1994,2024,47.0286229331377,94,2010
1195,FL Gulf Coast,2008,2024,40.84844603258988,95,2010
1196,Florida,1985,2024,58.821807243213264,96,2010
1197,Florida A&M,1985,2024,40.39721921501886,97,2010
1198,Florida Intl,1988,2024,43.582663260841656,98,2010
1199,Florida St,1985,2024,60.66251064225414,99,2010
1200,Fordham,1985,2024,41.4144456103659,100,2010
1201,Fresno St,1985,2024,49.549432747318306,101,2010
1202,Furman,1985,2024,44.073576091737216,102,2010
1203,G Washington,1985,2024,51.1531670919403,103,2010
1204,Ga Southern,1985,2024,43.95516139043817,104,2010
1205,Gardner Webb,2003,2024,41.51958843011125,105,2010
1206,George Mason,1985,2024,51.60397473399434,106,2010
1207,Georgetown,1985,2024,61.530461969298315,107,2010
1208,Georgia,1985,2024,55.393305747561335,108,2010
1209,Georgia St,1985,2024,46.816272878085805,109,2010
1210,Georgia Tech,1985,2024,59.392221087682586,110,2010
1211,Gonzaga,1985,2024,61.50098147979087,111,2010
1212,Grambling,1985,2024,35.81087847635813,112,2010
1213,Grand Canyon,2014,2024,50,113,2010
1214,Hampton,1996,2024,44.14226282501906,114,2010
1215,Hardin-Simmons,1985,1990,43.480655630375246,115,2010
1216,Hartford,1985,2023,41.611491786345724,116,2010
1217,Harvard,1985,2024,50.00594389930504,117,2010
1218,Hawaii,1985,2024,46.62942106845771,118,2010
1219,High Point,2000,2024,43.80677589046585,119,2010
1220,Hofstra,1985,2024,52.40080865283504,120,2010
1221,Holy Cross,1985,2024,44.282636882883615,121,2010
1222,Houston,1985,2024,54.515961816125746,122,2010
1223,Houston Chr,1985,2024,43.07794357104837,123,2010
1224,Howard,1985,2024,37.73189834619494,124,2010
1225,Idaho,1985,2024,50.14420752925425,125,2010
1226,Idaho St,1985,2024,44.30989199267373,126,2010
1227,IL Chicago,1985,2024,48.08206467114973,127,2010
1228,Illinois,1985,2024,59.19190836314914,128,2010
1229,Illinois St,1985,2024,56.71996630866972,129,2010
1230,Incarnate Word,2014,2024,50,130,2010
1231,Indiana,1985,2024,51.4995629435765,131,2010
1232,Indiana St,1985,2024,53.6689622915753,132,2010
1233,Iona,1985,2024,50.82803392614068,133,2010
1234,Iowa,1985,2024,52.64503626598772,134,2010
1235,Iowa St,1985,2024,54.44525960999442,135,2010
1236,PFW,2003,2024,47.83505363506133,136,2010
1237,IUPUI,1999,2024,52.201610895101055,137,2010
1238,Jackson St,1985,2024,46.30661890864542,138,2010
1239,Jacksonville,1985,2024,48.716800961018045,139,2010
1240,Jacksonville St,1996,2024,42.312133131028,140,2010
1241,James Madison,1985,2024,47.319808173235856,141,2010
1242,Kansas,1985,2024,67.4762539500672,142,2010
1243,Kansas St,1985,2024,62.29726673922743,143,2010
1244,Kennesaw,2006,2024,41.901893454838124,144,2010
1245,Kent,1985,2024,54.743956047988114,145,2010
1246,Kentucky,1985,2024,64.97630003422887,146,2010
1247,La Salle,1985,2024,50.26573120456448,147,2010
1248,Lafayette,1985,2024,45.87295143991711,148,2010
1249,Lamar,1985,2024,44.6160098984278,149,2010
1250,Lehigh,1985,2024,48.694746312557854,150,2010
1251,Liberty,1989,2024,45.60754300251008,151,2010
1252,Lipscomb,2003,2024,47.35529043245469,152,2010
1253,Long Beach St,1985,2024,50.3430585982701,153,2010
1254,LIU Brooklyn,1985,2024,44.14384566142888,154,2010
1255,Longwood,2005,2024,41.92567430764473,155,2010
1256,Louisiana Tech,1985,2024,52.672148012312974,156,2010
1257,Louisville,1985,2024,61.46349608162626,157,2010
1258,Loy Marymount,1985,2024,50.090355090062616,158,2010
1259,Loyola MD,1985,2024,45.56426105651294,159,2010
1260,Loyola-Chicago,1985,2024,48.302147670687994,160,2010
1261,LSU,1985,2024,54.44841113370268,161,2010
1262,MA Lowell,2014,2024,50,162,2010
1263,Maine,1985,2024,46.226153201907884,163,2010
1264,Manhattan,1985,2024,45.65016769287951,164,2010
1265,Marist,1985,2024,39.50894473625781,165,2010
1266,Marquette,1985,2024,61.302123193505864,166,2010
1267,Marshall,1985,2024,54.501504719388,167,2010
1268,Maryland,1985,2024,61.9792242902551,168,2010
1269,Massachusetts,1985,2024,51.518608998138035,169,2010
1270,McNeese St,1985,2024,43.14927686105418,170,2010
1271,MD E Shore,1985,2024,39.68605531834845,171,2010
1272,Memphis,1985,2024,61.13356236303639,172,2010
1273,Mercer,1985,2024,45.95347401999594,173,2010
1274,Miami FL,1986,2024,57.82659427542119,174,2010
1275,Miami OH,1985,2024,51.00494190232435,175,2010
1276,Michigan,1985,2024,56.95319176351381,176,2010
1277,Michigan St,1985,2024,63.33541699949453,177,2010
1278,Minnesota,1985,2024,59.76272531595496,178,2010
1279,Mississippi,1985,2024,58.32130591449007,179,2010
1280,Mississippi St,1985,2024,59.70502986968794,180,2010
1281,Missouri,1985,2024,60.317101899839535,181,2010
1282,Missouri KC,1990,2024,43.81167237708932,182,2010
1283,Missouri St,1985,2024,53.851407440803534,183,2010
1284,Monmouth NJ,1985,2024,41.63111317605161,184,2010
1285,Montana,1985,2024,52.133039377136825,185,2010
1286,Montana St,1985,2024,47.88494294956658,186,2010
1287,Morehead St,1985,2024,51.38877757101198,187,2010
1288,Morgan St,1985,2024,50.79128563571189,188,2010
1289,Morris Brown,2002,2003,39.43163305781665,189,2010
1290,MS Valley St,1985,2024,38.521884020126485,190,2010
1291,Mt St Mary's,1989,2024,48.32139832308015,191,2010
1292,MTSU,1985,2024,50.73015541140292,192,2010
1293,Murray St,1985,2024,54.28647427739201,193,2010
1294,N Colorado,2005,2024,51.36723637433204,194,2010
1295,N Dakota St,2006,2024,47.351005163588155,195,2010
1296,N Illinois,1985,2024,44.851652218010706,196,2010
1297,N Kentucky,2013,2024,50,197,2010
1298,Navy,1985,2024,44.2798347826594,198,2010
1299,NC A&T,1985,2024,40.58670587333602,199,2010
1300,NC Central,2008,2024,38.68958083692426,200,2010
1301,NC State,1985,2024,57.89937732833736,201,2010
1302,NE Illinois,1991,1998,41.721432840152595,202,2010
1303,NE Omaha,2012,2024,50,203,2010
1304,Nebraska,1985,2024,54.57232418191473,204,2010
1305,Nevada,1985,2024,54.484655391968154,205,2010
1306,New Hampshire,1985,2024,45.37819381233945,206,2010
1307,New Mexico,1985,2024,61.556483146289565,207,2010
1308,New Mexico St,1985,2024,55.621899537697665,208,2010
1309,New Orleans,1985,2024,42.61741613434195,209,2010
1310,Niagara,1985,2024,50.764590694888945,210,2010
1311,Nicholls St,1985,2024,46.298407805187516,211,2010
1312,NJIT,2007,2024,36.984963142645725,212,2010
1313,Norfolk St,1998,2024,42.87130532419435,213,2010
1314,North Carolina,1985,2024,59.48280498742826,214,2010
1315,North Dakota,2009,2024,40.74085828197438,215,2010
1316,North Florida,2006,2024,42.61998127880102,216,2010
1317,North Texas,1985,2024,53.69968722064877,217,2010
1318,Northeastern,1985,2024,53.57048250701939,218,2010
1319,Northern Arizona,1985,2024,47.83597662755271,219,2010
1320,Northern Iowa,1985,2024,60.74937906729388,220,2010
1321,Northwestern,1985,2024,56.095171009342444,221,2010
1322,Northwestern LA,1985,2024,43.06559122804181,222,2010
1323,Notre Dame,1985,2024,60.92371729557125,223,2010
1324,Oakland,2000,2024,55.054147045962345,224,2010
1325,Ohio,1985,2024,53.14587938886428,225,2010
1326,Ohio St,1985,2024,63.79614429605773,226,2010
1327,Okla City,1985,1985,45.50914025044165,227,2010
1328,Oklahoma,1985,2024,56.26972759934272,228,2010
1329,Oklahoma St,1985,2024,60.470803756182804,229,2010
1330,Old Dominion,1985,2024,57.53098356842875,230,2010
1331,Oral Roberts,1985,2024,51.60804165153487,231,2010
1332,Oregon,1985,2024,55.3742238227097,232,2010
1333,Oregon St,1985,2024,55.37691911022686,233,2010
1334,Pacific,1985,2024,51.72281192715219,234,2010
1335,Penn,1985,2024,42.635317903214435,235,2010
1336,Penn St,1985,2024,55.11823317991113,236,2010
1337,Pepperdine,1985,2024,44.362041824566546,237,2010
1338,Pittsburgh,1985,2024,62.92711942333629,238,2010
1339,Portland,1985,2024,54.11026705334188,239,2010
1340,Portland St,1999,2024,48.31178607676106,240,2010
1341,Prairie View,1985,2024,41.060710078259525,241,2010
1342,Presbyterian,2008,2024,40.302381177070814,242,2010
1343,Princeton,1985,2024,49.02717501107172,243,2010
1344,Providence,1985,2024,53.63563766648788,244,2010
1345,Purdue,1985,2024,63.81948534307178,245,2010
1346,Quinnipiac,1999,2024,48.51132662075185,246,2010
1347,Radford,1985,2024,48.479140884834976,247,2010
1348,Rhode Island,1985,2024,56.60360963787558,248,2010
1349,Rice,1985,2024,44.05447799426832,249,2010
1350,Richmond,1985,2024,58.86572280314005,250,2010
1351,Rider,1985,2024,49.65104479316875,251,2010
1352,Robert Morris,1985,2024,51.23403020646429,252,2010
1353,Rutgers,1985,2024,52.60774141429155,253,2010
1354,S Carolina St,1985,2024,44.10104383591887,254,2010
1355,S Dakota St,2006,2024,45.95036654168803,255,2010
1356,S Illinois,1985,2024,51.9809652506251,256,2010
1357,Sacred Heart,2000,2024,43.82846431627965,257,2010
1358,Sam Houston St,1987,2024,53.03942813933235,258,2010
1359,Samford,1985,2024,44.6792245918571,259,2010
1360,San Diego,1985,2024,48.42536260731118,260,2010
1361,San Diego St,1985,2024,60.29670271533954,261,2010
1362,San Francisco,1986,2024,48.08048834886395,262,2010
1363,San Jose St,1985,2024,48.83547290003559,263,2010
1364,UC Santa Barbara,1985,2024,52.853862371216195,264,2010
1365,Santa Clara,1985,2024,46.689611378497155,265,2010
1366,Savannah St,2003,2019,42.11254483561758,266,2010
1367,SC Upstate,2008,2024,41.65540837297335,267,2010
1368,SE Louisiana,1985,2024,47.80476273572989,268,2010
1369,SE Missouri St,1992,2024,39.2868328236606,269,2010
1370,Seattle,2009,2024,50.50686837837724,270,2010
1371,Seton Hall,1985,2024,57.8387175109949,271,2010
1372,SF Austin,1987,2024,51.21890548078169,272,2010
1373,Siena,1985,2024,57.5627945002158,273,2010
1374,SMU,1985,2024,48.635264356156995,274,2010
1375,South Alabama,1985,2024,49.65891735344787,275,2010
1376,South Carolina,1985,2024,55.756736440744895,276,2010
1377,South Dakota,2009,2024,49.93233874166791,277,2010
1378,South Florida,1985,2024,56.73405711713873,278,2010
1379,Southern Miss,1985,2024,52.30467593216834,279,2010
1380,Southern Univ,1985,2024,35.71127070681124,280,2010
1381,Southern Utah,1989,2024,42.4811243011641,281,2010
1382,St Bonaventure,1985,2024,51.737333975250976,282,2010
1383,St Francis NY,1985,2023,41.467257134468475,283,2010
1384,St Francis PA,1985,2024,41.86985150627906,284,2010
1385,St John's,1985,2024,56.389578862564655,285,2010
1386,St Joseph's PA,1985,2024,50.79065580983051,286,2010
1387,St Louis,1985,2024,55.618364581606116,287,2010
1388,St Mary's CA,1985,2024,59.7483388694106,288,2010
1389,St Peter's,1985,2024,47.47094288300694,289,2010
1390,Stanford,1985,2024,56.06869086910807,290,2010
1391,Stetson,1985,2024,40.827720982366536,291,2010
1392,Stony Brook,2000,2024,48.6147824649533,292,2010
1393,Syracuse,1985,2024,64.59106308479824,293,2010
1394,TAM C. Christi,2003,2024,48.70933883527788,294,2010
1395,TCU,1985,2024,50.774421573317355,295,2010
1396,Temple,1985,2024,61.825075084540366,296,2010
1397,Tennessee,1985,2024,62.19368266407288,297,2010
1398,Tennessee St,1985,2024,44.491537072992664,298,2010
1399,Tennessee Tech,1985,2024,45.70712039072635,299,2010
1400,Texas,1985,2024,61.16354538038651,300,2010
1401,Texas A&M,1985,2024,62.12136478891934,301,2010
1402,Texas St,1985,2024,46.78018061383248,302,2010
1403,Texas Tech,1985,2024,55.76834239309453,303,2010
1404,TN Martin,1993,2024,41.45171173280838,304,2010
1405,Toledo,1985,2024,42.091054671346576,305,2010
1406,Towson,1985,2024,47.12388957485284,306,2010
1407,Troy,1994,2024,52.56747182184483,307,2010
1408,Tulane,1985,2024,46.97651450073425,308,2010
1409,Tulsa,1985,2024,56.341116276534656,309,2010
1410,UTRGV,1985,2024,40.35460927971364,310,2010
1411,TX Southern,1985,2024,41.39043365454109,311,2010
1412,UAB,1985,2024,56.42024576317977,312,2010
1413,UC Davis,2005,2024,47.281733576063104,313,2010
1414,UC Irvine,1985,2024,46.089933801784,314,2010
1415,UC Riverside,2002,2024,46.53692170352876,315,2010
1416,UCF,1985,2024,50.36433861364177,316,2010
1417,UCLA,1985,2024,57.169555212728106,317,2010
1418,Louisiana,1985,2024,46.89707313466952,318,2010
1419,ULM,1985,2024,45.37989383672108,319,2010
1420,UMBC,1987,2024,41.72233656689883,320,2010
1421,UNC Asheville,1987,2024,46.10723662441925,321,2010
1422,UNC Greensboro,1992,2024,44.52647585239632,322,2010
1423,UNC Wilmington,1985,2024,45.501018261646074,323,2010
1424,UNLV,1985,2024,59.05688697860719,324,2010
1425,USC,1985,2024,57.060874246770396,325,2010
1426,UT Arlington,1985,2024,46.8187927681124,326,2010
1427,UT San Antonio,1985,2024,48.81999868282704,327,2010
1428,Utah,1985,2024,54.4177630250537,328,2010
1429,Utah St,1985,2024,58.42170574576739,329,2010
1430,Utah Valley,2005,2024,42.0602575380244,330,2010
1431,UTEP,1985,2024,58.86787817369119,331,2010
1432,Utica,1985,1987,44.93194782926248,332,2010
1433,VCU,1985,2024,55.154195445862854,333,2010
1434,Valparaiso,1985,2024,50.02472754405571,334,2010
1435,Vanderbilt,1985,2024,60.75242261251019,335,2010
1436,Vermont,1985,2024,51.78254440782265,336,2010
1437,Villanova,1985,2024,62.91352527555039,337,2010
1438,Virginia,1985,2024,55.581933496959394,338,2010
1439,Virginia Tech,1985,2024,60.080739050362354,339,2010
1440,VMI,1985,2024,42.672592392923974,340,2010
1441,W Carolina,1985,2024,49.54734015123736,341,2010
1442,W Illinois,1985,2024,43.89261423340992,342,2010
1443,WKU,1985,2024,53.79957451450754,343,2010
1444,W Michigan,1985,2024,49.3421059056632,344,2010
1445,W Salem St,2007,2010,40.111021615320034,345,2010
1446,W Texas A&M,1985,1986,47.48841090025259,346,2010
1447,Wagner,1985,2024,39.58150387417158,347,2010
1448,Wake Forest,1985,2024,59.54017982261774,348,2010
1449,Washington,1985,2024,61.953722674799664,349,2010
1450,Washington St,1985,2024,55.28838081983423,350,2010
1451,Weber St,1985,2024,52.58448891620971,351,2010
1452,West Virginia,1985,2024,64.37378180677483,352,2010
1453,WI Green Bay,1985,2024,53.15777906656729,353,2010
1454,WI Milwaukee,1991,2024,53.27212405499925,354,2010
1455,Wichita St,1985,2024,56.94263686564865,355,2010
1456,William & Mary,1985,2024,52.44359087094348,356,2010
1457,Winthrop,1987,2024,48.55172173464535,357,2010
1458,Wisconsin,1985,2024,61.67398803040556,358,2010
1459,Wofford,1996,2024,54.53367409151176,359,2010
1460,Wright St,1988,2024,54.158186293420485,360,2010
1461,Wyoming,1985,2024,48.67084791291187,361,2010
1462,Xavier,1985,2024,61.073371092119615,362,2010
1463,Yale,1985,2024,44.17626678368158,363,2010
1464,Youngstown St,1985,2024,44.770915219450565,364,2010
1465,Cal Baptist,2019,2024,50,365,2010
1466,North Alabama,2019,2024,50,366,2010
1467,Merrimack,2020,2024,50,367,2010
1468,Bellarmine,2021,2024,50,368,2010
1469,Utah Tech,2021,2024,50,369,2010
1470,Tarleton St,2021,2024,50,370,2010
1471,UC San Diego,2021,2024,50,371,2010
1472,St Thomas MN,2022,2024,50,372,2010
1473,Lindenwood,2023,2024,50,373,2010
1474,Queens NC,2023,2024,50,374,2010
1475,Southern Indiana,2023,2024,50,375,2010
1476,Stonehill,2023,2024,50,376,2010
1477,TX A&M Commerce,2023,2024,50,377,2010
1478,Le Moyne,2024,2024,50,378,2010
1101,Abilene Chr,2014,2024,50,1,2011
1102,Air Force,1985,2024,51.146736428139725,2,2011
1103,Akron,1985,2024,54.45215231521307,3,2011
1104,Alabama,1985,2024,58.70981616089141,4,2011
1105,Alabama A&M,2000,2024,39.19237480656491,5,2011
1106,Alabama St,1985,2024,44.028187269541,6,2011
1107,SUNY Albany,2000,2024,45.62867825438751,7,2011
1108,Alcorn St,1985,2024,33.95620864470187,8,2011
1109,Alliant Intl,1985,1991,40.62112481898934,9,2011
1110,American Univ,1985,2024,48.7350014863427,10,2011
1111,Appalachian St,1985,2024,49.92689607700003,11,2011
1112,Arizona,1985,2024,61.09372207089321,12,2011
1113,Arizona St,1985,2024,54.65076634108115,13,2011
1114,Ark Little Rock,1985,2024,49.64190538463414,14,2011
1115,Ark Pine Bluff,1999,2024,39.6644932986409,15,2011
1116,Arkansas,1985,2024,54.92735916050907,16,2011
1117,Arkansas St,1985,2024,49.166358753576645,17,2011
1118,Armstrong St,1987,1987,43.685172002423464,18,2011
1119,Army,1985,2024,41.009324456749184,19,2011
1120,Auburn,1985,2024,52.31906719990393,20,2011
1121,Augusta,1985,1991,45.10958391864129,21,2011
1122,Austin Peay,1985,2024,48.84569473722362,22,2011
1123,Ball St,1985,2024,49.7814970072786,23,2011
1124,Baylor,1985,2024,58.42725969480638,24,2011
1125,Belmont,2000,2024,54.4721066166521,25,2011
1126,Bethune-Cookman,1985,2024,45.44093478602425,26,2011
1127,Binghamton,2002,2024,42.53896823054013,27,2011
1128,Birmingham So,2003,2006,47.29730854028873,28,2011
1129,Boise St,1985,2024,53.34180883616414,29,2011
1130,Boston College,1985,2024,58.49925803514957,30,2011
1131,Boston Univ,1985,2024,51.28231441994831,31,2011
1132,Bowling Green,1985,2024,48.180268605793316,32,2011
1133,Bradley,1985,2024,51.740393782975616,33,2011
1134,Brooklyn,1985,1992,37.156393560413896,34,2011
1135,Brown,1985,2024,43.26546851690086,35,2011
1136,Bryant,2009,2024,40.30196793915941,36,2011
1137,Bucknell,1985,2024,51.43328949262409,37,2011
1138,Buffalo,1992,2024,50.804943058989366,38,2011
1139,Butler,1985,2024,60.530929387467005,39,2011
1140,BYU,1985,2024,62.91164382903105,40,2011
1141,C Michigan,1985,2024,46.12492815173329,41,2011
1142,Cal Poly,1995,2024,48.093272420564304,42,2011
1143,California,1985,2024,58.44574520168844,43,2011
1144,Campbell,1985,2024,42.76066839368046,44,2011
1145,Canisius,1985,2024,48.18998935995753,45,2011
1146,Cent Arkansas,2007,2024,38.17463863901002,46,2011
1147,Centenary,1985,2011,38.13187762749666,47,2011
1148,Central Conn,1987,2024,46.379634014625516,48,2011
1149,Charleston So,1985,2024,44.34871344421078,49,2011
1150,Charlotte,1985,2024,49.11617490398936,50,2011
1151,Chattanooga,1985,2024,47.54645352440342,51,2011
1152,Chicago St,1985,2024,38.01064614418636,52,2011
1153,Cincinnati,1985,2024,60.73073222092703,53,2011
1154,Citadel,1985,2024,44.102753882292575,54,2011
1155,Clemson,1985,2024,59.72418608060199,55,2011
1156,Cleveland St,1985,2024,55.943993920547115,56,2011
1157,Coastal Car,1987,2024,51.31423370122698,57,2011
1158,Col Charleston,1992,2024,53.28865392222992,58,2011
1159,Colgate,1985,2024,41.419468190696,59,2011
1160,Colorado,1985,2024,57.91835141752517,60,2011
1161,Colorado St,1985,2024,54.72601526855735,61,2011
1162,Columbia,1985,2024,45.39771330090254,62,2011
1163,Connecticut,1985,2024,63.01459788025066,63,2011
1164,Coppin St,1986,2024,42.443862198794186,64,2011
1165,Cornell,1985,2024,49.282521001091695,65,2011
1166,Creighton,1985,2024,54.7545166098662,66,2011
1167,CS Bakersfield,2008,2024,43.276573869331685,67,2011
1168,CS Fullerton,1985,2024,45.929232139369205,68,2011
1169,CS Northridge,1991,2024,47.83184573337588,69,2011
1170,CS Sacramento,1992,2024,41.388030388246506,70,2011
1171,Dartmouth,1985,2024,38.94468745476602,71,2011
1172,Davidson,1985,2024,49.89494110464272,72,2011
1173,Dayton,1985,2024,56.70528398479096,73,2011
1174,Delaware,1985,2024,48.27486035798197,74,2011
1175,Delaware St,1985,2024,39.540964599549625,75,2011
1176,Denver,1999,2024,47.43631942254523,76,2011
1177,DePaul,1985,2024,48.75427564860067,77,2011
1178,Detroit,1985,2024,51.870851068959595,78,2011
1179,Drake,1985,2024,51.42305498197396,79,2011
1180,Drexel,1985,2024,53.0418407778818,80,2011
1181,Duke,1985,2024,67.39617780087868,81,2011
1182,Duquesne,1985,2024,53.24935899270932,82,2011
1183,E Illinois,1985,2024,42.532968002317546,83,2011
1184,E Kentucky,1985,2024,45.27865891542798,84,2011
1185,E Michigan,1985,2024,44.392397788176304,85,2011
1186,E Washington,1985,2024,45.09337885086451,86,2011
1187,East Carolina,1985,2024,52.340656125458096,87,2011
1188,SIUE,2009,2024,40.2563454479107,88,2011
1189,Elon,2000,2024,45.856189530855126,89,2011
1190,ETSU,1985,2024,50.97170625884988,90,2011
1191,Evansville,1985,2024,51.88999130253601,91,2011
1192,F Dickinson,1985,2024,38.23299565125746,92,2011
1193,Fairfield,1985,2024,53.00267449785735,93,2011
1194,FL Atlantic,1994,2024,51.24725927948848,94,2011
1195,FL Gulf Coast,2008,2024,42.64255291411657,95,2011
1196,Florida,1985,2024,62.517026967190496,96,2011
1197,Florida A&M,1985,2024,39.46523887839651,97,2011
1198,Florida Intl,1988,2024,44.75292641459195,98,2011
1199,Florida St,1985,2024,59.956319039549896,99,2011
1200,Fordham,1985,2024,43.367621666720694,100,2011
1201,Fresno St,1985,2024,49.628389679889864,101,2011
1202,Furman,1985,2024,49.88368861374751,102,2011
1203,G Washington,1985,2024,52.915164525213825,103,2011
1204,Ga Southern,1985,2024,40.12615553849195,104,2011
1205,Gardner Webb,2003,2024,42.95015486585469,105,2011
1206,George Mason,1985,2024,56.96558028571786,106,2011
1207,Georgetown,1985,2024,60.7027604514749,107,2011
1208,Georgia,1985,2024,57.94586702466433,108,2011
1209,Georgia St,1985,2024,46.95687744289314,109,2011
1210,Georgia Tech,1985,2024,55.45739008922272,110,2011
1211,Gonzaga,1985,2024,60.70391864202469,111,2011
1212,Grambling,1985,2024,40.13865571497257,112,2011
1213,Grand Canyon,2014,2024,50,113,2011
1214,Hampton,1996,2024,47.39547535451038,114,2011
1215,Hardin-Simmons,1985,1990,43.480655630375246,115,2011
1216,Hartford,1985,2023,43.2261111456247,116,2011
1217,Harvard,1985,2024,52.74674223130123,117,2011
1218,Hawaii,1985,2024,50.87757276091757,118,2011
1219,High Point,2000,2024,43.67342267608196,119,2011
1220,Hofstra,1985,2024,53.429678114512036,120,2011
1221,Holy Cross,1985,2024,43.31018781720272,121,2011
1222,Houston,1985,2024,49.1400797989474,122,2011
1223,Houston Chr,1985,2024,39.110669959475445,123,2011
1224,Howard,1985,2024,37.37974526906274,124,2011
